"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
693307,"Dingler, Dillon","R","71.490798427",41.68828470664119,12.900230318092044,0.051030381565382366,0.5589887640449437,0.32283119347556255,28.390925548013296,28.068094354537738,28.15503118710612,356
663656,"Tucker, Kyle","L","71.48971197",35.46942208926255,10.501001100643048,-7.671878398057832,0.44389027431421446,-0.7021618746552633,28.88719297494047,29.589354849595733,27.27871967382348,401
669016,"Marsh, Brandon","L","71.469672384",37.773357649481184,9.205816384065868,-1.1314403317615092,0.4520123839009288,0.19608262299852064,27.711841435486132,27.51575881248762,30.80073055082073,323
682177,"Schneemann, Daniel","L","71.465512787",32.68699856354542,13.878061421258218,-1.4756877845356762,0.5365853658536585,4.221352662832708,35.663986337471464,31.44263367463876,24.383231388931005,287
682657,"Martínez, Angel","R","71.421128554",33.64275071552655,10.081521703062364,-6.736328039793199,0.49096385542168675,4.155709589885642,36.19655317335649,32.04084358347085,24.76542485424264,332
805808,"McGonigle, Kevin","L","71.40683571",37.22389350003225,16.153985075003764,-1.6810440994136195,0.5281501340482574,8.6944306514518,37.1884031265611,28.493972475109302,27.489769018181068,373
646240,"Devers, Rafael","L","71.385308314",31.09955369288797,9.316280817848929,5.3720770545387175,0.5773672055427251,4.326960425283647,28.76016175604004,24.43320133075639,25.450050078711374,433
621020,"Swanson, Dansby","R","71.335790113",34.29814144677691,15.119799703858897,-2.9183381340232772,0.5903954802259885,1.609088780960375,33.195655868946524,31.586567087986143,27.26210906846313,354
666397,"Julien, Edouard","L","71.313537992",42.811243674674586,12.51461658632456,6.443967671272234,0.36947791164658633,-2.5365442577500428,27.247083854330196,29.783628112080244,29.45910708183714,249
521692,"Perez, Salvador","R","71.312956636",34.70689424867885,11.34542135476083,-4.645234175074242,0.5835240274599544,0.9027307635557815,30.321174437651187,29.418443674095414,27.229022630812757,437
694497,"Carter, Evan","L","71.257980935",32.04489505746893,8.158826035434423,-6.268554097462133,0.44244604316546765,5.519485892832231,33.3949008180308,27.87541492519857,25.575014445573792,278
571448,"Arenado, Nolan","R","71.235546644",32.83497419068959,12.971539129283626,-11.022132174660694,0.5650684931506847,4.289718654226309,35.37573663117457,31.086017976948252,30.451498332840927,292
701807,"Benge, Carson","L","71.140742661",32.75960893884689,3.7037464394688966,5.201412306028282,0.38596491228070184,4.135183390705189,32.33153787441691,28.196354483711726,25.95637816945946,342
596115,"Story, Trevor","R","71.136458611",29.32045671666684,10.76128432576176,-3.5311507165914957,0.5092592592592593,9.645707249427598,35.13832327869691,25.492616029269303,30.266977253384944,324
673962,"Jung, Josh","R","71.094963908",36.40284346607465,12.481931820154177,-0.4602841269495164,0.5784615384615382,10.846684284494861,31.430872183305993,20.58418789881113,25.14195830959728,325
664983,"McCarthy, Jake","L","71.09494102",33.08056475227651,10.129218558285459,-2.240912921653193,0.5020408163265305,2.5428176493934185,29.474257619109444,26.931439969716024,31.994058595834343,245
663616,"Larnach, Trevor","L","71.041648787",32.73300736579374,7.991020010741552,-15.05037186557325,0.45606694560669464,9.811316180161032,38.49949997792937,28.68818379776834,25.518886546398505,239
