"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
702284,"Young, Cole",385,0.8995327102803738,299,"71.534887169",0.22857142857142862,0.3177257525083612,0.24675324675324675,0.10367892976588629,0.08051948051948052,"6.940191792",6,-12.501954618004607,,NaN,147,0.38181818181818183
693307,"Dingler, Dillon",356,0.9012658227848102,286,"71.490798427",0.1264044943820225,0.32167832167832167,0.25842696629213485,0.16433566433566432,0.13202247191011235,"7.65446368",7,1.6824614060543386,,NaN,127,0.35674157303370785
663656,"Tucker, Kyle",401,0.899103139013453,320,"71.48971197",0.2418952618453866,0.3375,0.26932668329177056,0.1125,0.08977556109725686,"7.392916135",6,-8.313775243439546,,NaN,155,0.3865336658354115
669016,"Marsh, Brandon",323,0.9022346368715084,263,"71.469672384",0.15479876160990713,0.34980988593155893,0.2848297213622291,0.1596958174904943,0.13003095975232198,"7.203055387",2,0.415060826844488,,NaN,136,0.42105263157894735
682177,"Schneemann, Daniel",287,0.9025157232704403,205,"71.465512787",0.14982578397212545,0.28780487804878047,0.20557491289198607,0.1073170731707317,0.07665505226480836,"7.250001951",8,-2.2262189313560197,,NaN,96,0.3344947735191638
682657,"Martínez, Angel",332,0.9021739130434783,274,"71.421128554",0.21084337349397594,0.27007299270072993,0.22289156626506024,0.12043795620437957,0.09939759036144578,"7.735219247",8,-4.083441550594744,,NaN,120,0.3614457831325301
805808,"McGonigle, Kevin",373,0.9009661835748792,328,"71.40683571",0.18766756032171583,0.3628048780487805,0.3190348525469169,0.125,0.10991957104557641,"6.920606193",7,-6.810226165133218,,NaN,169,0.45308310991957107
646240,"Devers, Rafael",433,0.9002079002079002,304,"71.385308314",0.17321016166281755,0.33223684210526316,0.23325635103926096,0.17105263157894737,0.12009237875288684,"7.505618868",5,-12.479573230045986,,NaN,133,0.3071593533487298
621020,"Swanson, Dansby",354,0.9007633587786259,257,"71.335790113",0.08474576271186443,0.3657587548638132,0.2655367231638418,0.11673151750972763,0.0847457627118644,"7.531345424",12,-13.232999127224849,,NaN,131,0.3700564971751412
666397,"Julien, Edouard",249,0.9087591240875912,191,"71.313537992",0.15261044176706828,0.34554973821989526,0.26506024096385544,0.1518324607329843,0.11646586345381527,"7.006691165",6,-13.888300742618856,,NaN,91,0.3654618473895582
521692,"Perez, Salvador",437,0.9047619047619048,327,"71.312956636",0.1533180778032037,0.3149847094801223,0.23569794050343248,0.14678899082568808,0.10983981693363844,"7.717422632",7,-16.25457851685629,,NaN,159,0.36384439359267734
694497,"Carter, Evan",278,0.8996763754045307,207,"71.257980935",0.2086330935251799,0.3140096618357488,0.23381294964028776,0.12077294685990338,0.08992805755395683,"7.14450554",6,-16.62545658399527,,NaN,98,0.35251798561151076
571448,"Arenado, Nolan",292,0.9012345679012346,228,"71.235546644",0.14383561643835618,0.3026315789473684,0.2363013698630137,0.09649122807017543,0.07534246575342465,"8.405171918",10,-6.039105626117445,,NaN,117,0.4006849315068493
701807,"Benge, Carson",342,0.9,269,"71.140742661",0.18421052631578955,0.3420074349442379,0.26900584795321636,0.14869888475836432,0.11695906432748537,"6.474270702",9,-12.072285535266747,,NaN,129,0.37719298245614036
596115,"Story, Trevor",324,0.9101123595505618,226,"71.136458611",0.1512345679012346,0.2920353982300885,0.2037037037037037,0.12831858407079647,0.08950617283950617,"7.438215617",4,-12.559555125615262,,NaN,106,0.3271604938271605
673962,"Jung, Josh",325,0.9027777777777778,279,"71.094963908",0.11384615384615389,0.3906810035842294,0.3353846153846154,0.17562724014336917,0.15076923076923077,"7.016769631",9,2.044680648127769,,NaN,157,0.48307692307692307
664983,"McCarthy, Jake",245,0.9007352941176471,190,"71.09494102",0.1306122448979592,0.28421052631578947,0.22040816326530613,0.08421052631578947,0.0653061224489796,"7.121533388",2,-2.749194869897054,,NaN,99,0.40408163265306124
663616,"Larnach, Trevor",239,0.8984962406015038,180,"71.041648787",0.1380753138075314,0.3388888888888889,0.25523012552301255,0.1111111111111111,0.08368200836820083,"7.179789331",6,-0.642142707444914,,NaN,96,0.401673640167364
608348,"Kelly, Carson",246,0.9111111111111111,192,"71.031008821",0.0934959349593496,0.3697916666666667,0.2886178861788618,0.17708333333333334,0.13821138211382114,"6.950430407",3,-3.2369178536763705,,NaN,104,0.42276422764227645
663886,"Stephenson, Tyler",258,0.9020979020979021,196,"70.976692519",0.10852713178294576,0.34183673469387754,0.2596899224806202,0.14285714285714285,0.10852713178294573,"7.550126163",11,-10.355234067191901,,NaN,96,0.37209302325581395
609280,"Andujar, Miguel",307,0.9029411764705882,248,"70.956414821",0.17589576547231275,0.29838709677419356,0.24104234527687296,0.10080645161290322,0.08143322475570032,"7.555016612",7,-4.424584591857712,,NaN,117,0.3811074918566775
656811,"O'Hearn, Ryan",287,0.9111111111111111,235,"70.9028877",0.10452961672473869,0.3659574468085106,0.29965156794425085,0.13191489361702127,0.10801393728222997,"7.122672474",5,-0.4105038157513795,,NaN,119,0.4146341463414634
668715,"Steer, Spencer",337,0.9059139784946236,263,"70.896740593",0.0741839762611276,0.3574144486692015,0.2789317507418398,0.16730038022813687,0.13056379821958458,"7.576576825",3,-4.4972485667619,,NaN,139,0.4124629080118694
668939,"Rutschman, Adley",254,0.9039145907473309,220,"70.871147874",0.1299212598425197,0.35,0.3031496062992126,0.16363636363636364,0.14173228346456693,"7.015379094",5,-0.6443542837207459,,NaN,109,0.42913385826771655
650859,"Rengifo, Luis",277,0.9022801302931596,224,"70.869787834",0.15884476534296033,0.36160714285714285,0.2924187725631769,0.11160714285714286,0.09025270758122744,"7.222139097",2,-16.38025755367446,,NaN,126,0.4548736462093863
664761,"Bohm, Alec",300,0.9202453987730062,253,"70.8486018",0.12000000000000001,0.4268774703557312,0.36,0.1541501976284585,0.13,"7.236456933",3,-8.87309622497437,,NaN,154,0.5133333333333333
573262,"Yastrzemski, Mike",256,0.9045936395759717,198,"70.84530375",0.04687500000000001,0.35858585858585856,0.27734375,0.11616161616161616,0.08984375,"7.382879922",8,-6.005228683452582,,NaN,103,0.40234375
663837,"Vierling, Matt",278,0.9055374592833876,232,"70.750471619",0.06115107913669065,0.3146551724137931,0.26258992805755393,0.1206896551724138,0.10071942446043165,"7.434665899",0,-6.956210311219481,,NaN,116,0.4172661870503597
668227,"Arozarena, Randy",420,0.8993576017130621,309,"70.7405075",0.22142857142857147,0.35275080906148865,0.25952380952380955,0.14563106796116504,0.10714285714285714,"7.178772262",4,-5.466529278735808,,NaN,142,0.3380952380952381
695734,"Lile, Daylen",429,0.9012605042016807,330,"70.69582317",0.06759906759906761,0.34545454545454546,0.26573426573426573,0.13333333333333333,0.10256410256410256,"7.502169324",6,-11.4327248717167,,NaN,172,0.40093240093240096
693304,"Gonzales, Nick",357,0.9060913705583756,280,"70.693536751",0.11764705882352941,0.30714285714285716,0.24089635854341737,0.10714285714285714,0.08403361344537816,"7.486523053",7,-8.638588125079142,,NaN,139,0.38935574229691877
700932,"Manzardo, Kyle",292,0.9040247678018576,209,"70.597931096",0.10958904109589045,0.3062200956937799,0.2191780821917808,0.12440191387559808,0.08904109589041095,"7.945004007",5,-9.282294405942134,,NaN,92,0.3150684931506849
545121,"Vargas, Ildemaro",297,0.9,255,"70.556937778",0.1481481481481482,0.396078431372549,0.3400673400673401,0.1450980392156863,0.12457912457912458,"7.402410067",5,1.6498763153698368,,NaN,156,0.5252525252525253
687263,"Neto, Zach",451,0.902,317,"70.522894701",0.09534368070953436,0.3028391167192429,0.21286031042128603,0.0914826498422713,0.06430155210643015,"7.172188381",9,-8.248346635685436,,NaN,131,0.29046563192904656
805300,"Marsee, Jakob",335,0.9054054054054054,279,"70.51428194",0.06567164179104479,0.3118279569892473,0.25970149253731345,0.10752688172043011,0.08955223880597014,"6.722315701",9,-12.629469411876016,,NaN,136,0.4059701492537313
656775,"Mullins, Cedric",306,0.9080118694362018,255,"70.502818268",0.08823529411764708,0.3333333333333333,0.2777777777777778,0.09019607843137255,0.07516339869281045,"7.403689281",3,-19.36392211014231,,NaN,121,0.3954248366013072
666126,"Cortes, Carlos",242,0.9063670411985019,196,"70.435132025",0.12396694214876033,0.37244897959183676,0.30165289256198347,0.18877551020408162,0.15289256198347106,"6.984578636",6,-4.6532052196956375,,NaN,104,0.4297520661157025
681393,"Norby, Connor",325,0.9002770083102493,239,"70.361100677",0.06461538461538462,0.2803347280334728,0.20615384615384616,0.07112970711297072,0.052307692307692305,"7.039172677",13,-12.743359687805015,,NaN,104,0.32
668930,"Turang, Brice",359,0.899749373433584,291,"70.330706379",0.10027855153203347,0.3230240549828179,0.2618384401114206,0.140893470790378,0.11420612813370473,"6.790843343",8,0.29755208284652646,,NaN,127,0.35376044568245124
518692,"Freeman, Freddie",420,0.9090909090909091,331,"70.315135119",0.08095238095238096,0.36555891238670696,0.28809523809523807,0.16314199395770393,0.12857142857142856,"6.77126431",6,-5.898995266167633,,NaN,155,0.36904761904761907
701675,"Church, Nathan",286,0.9022082018927445,213,"70.301628217",0.1083916083916084,0.27699530516431925,0.2062937062937063,0.10328638497652583,0.07692307692307693,"7.215256713",1,-9.341568165728669,,NaN,95,0.3321678321678322
677587,"Rocchio, Brayan",339,0.8968253968253969,262,"70.258757729",0.09734513274336286,0.3282442748091603,0.2536873156342183,0.10305343511450382,0.07964601769911504,"7.561532389",5,-6.403720617372526,,NaN,139,0.41002949852507375
666018,"Aranda, Jonathan",371,0.9004854368932039,299,"70.143228895",0.10242587601078168,0.35451505016722407,0.2857142857142857,0.15384615384615385,0.12398921832884097,"7.149682399",6,5.0272173654616195,,NaN,134,0.3611859838274933
681082,"Stott, Bryson",283,0.909967845659164,237,"70.114832968",0.045936395759717315,0.43037974683544306,0.36042402826855124,0.16033755274261605,0.13427561837455831,"7.276302862",5,-5.282813204458839,,NaN,138,0.4876325088339223
691720,"Karros, Kyle",284,0.9073482428115016,222,"70.093416162",0.04929577464788734,0.3063063063063063,0.23943661971830985,0.08558558558558559,0.06690140845070422,"7.043601373",10,-12.942335261156376,,NaN,102,0.3591549295774648
608070,"Ramírez, José",424,0.905982905982906,358,"70.089424363",0.12735849056603776,0.3100558659217877,0.2617924528301887,0.12569832402234637,0.10613207547169812,"7.476968608",3,-14.258028930604405,,NaN,161,0.37971698113207547
669257,"Smith, Will",294,0.9102167182662538,250,"70.018095272",0.07142857142857144,0.352,0.29931972789115646,0.14,0.11904761904761904,"7.253223435",8,-7.93591736636999,,NaN,121,0.41156462585034015
647304,"Naylor, Josh",362,0.900497512437811,292,"69.998927818",0.06629834254143649,0.3767123287671233,0.30386740331491713,0.14726027397260275,0.11878453038674033,"7.542421768",3,-13.234517634099769,,NaN,165,0.4558011049723757
691026,"Winn, Masyn",319,0.9036827195467422,248,"69.972588777",0.09090909090909093,0.3225806451612903,0.2507836990595611,0.10887096774193548,0.08463949843260188,"7.280702132",5,-10.945467507995055,,NaN,134,0.4200626959247649
666182,"Bichette, Bo",418,0.9008620689655172,351,"69.922034809",0.15311004784688997,0.3333333333333333,0.2799043062200957,0.1339031339031339,0.11244019138755981,"7.134547464",1,-19.668976920818874,,NaN,162,0.3875598086124402
686469,"Pasquantino, Vinnie",371,0.9004854368932039,315,"69.84209841",0.07008086253369272,0.3142857142857143,0.2668463611859838,0.10793650793650794,0.09164420485175202,"7.236140863",7,-12.672454687557142,,NaN,152,0.40970350404312667
678882,"Rafaela, Ceddanne",354,0.9030612244897959,269,"69.817391723",0.059322033898305086,0.34944237918215615,0.2655367231638418,0.10037174721189591,0.07627118644067797,"7.34960322",5,-3.2556022747676012,,NaN,139,0.3926553672316384
641355,"Bellinger, Cody",356,0.9035532994923858,302,"69.796020365",0.0252808988764045,0.41721854304635764,0.3539325842696629,0.1291390728476821,0.10955056179775281,"7.920400843",0,-2.0026011161230084,,NaN,162,0.4550561797752809
687859,"Johnston, Troy",311,0.9040697674418605,239,"69.762789646",0.054662379421221874,0.37656903765690375,0.28938906752411575,0.13389121338912133,0.10289389067524116,"6.769725691",3,-2.1338869557607776,,NaN,128,0.4115755627009646
696285,"Young, Jacob",275,0.9075907590759076,223,"69.718972691",0.03272727272727272,0.4484304932735426,0.36363636363636365,0.16143497757847533,0.13090909090909092,"7.1549156",4,-1.8660430947326154,,NaN,139,0.5054545454545455
686797,"Lee, Brooks",374,0.9033816425120773,303,"69.684376898",0.0748663101604278,0.32673267326732675,0.2647058823529412,0.07590759075907591,0.06149732620320856,"7.006208583",11,-3.434483713898717,,NaN,143,0.38235294117647056
608324,"Bregman, Alex",366,0.905940594059406,312,"69.640437486",0.03551912568306012,0.40384615384615385,0.3442622950819672,0.14102564102564102,0.12021857923497267,"7.021127923",9,-5.313485191763494,,NaN,180,0.4918032786885246
663757,"Grisham, Trent",265,0.9075342465753424,226,"69.596221698",0.04528301886792453,0.4469026548672566,0.38113207547169814,0.20353982300884957,0.17358490566037735,"7.232182604",3,-10.926450443291976,,NaN,132,0.4981132075471698
643217,"Benintendi, Andrew",319,0.8985915492957747,225,"69.445209028",0.050156739811912224,0.35555555555555557,0.2507836990595611,0.13777777777777778,0.09717868338557993,"7.114460282",5,-9.686215687060358,,NaN,111,0.34796238244514105
671976,"Peters, Tristan",257,0.8986013986013986,192,"69.303845681",0.05058365758754865,0.328125,0.245136186770428,0.10416666666666667,0.07782101167315175,"6.844940661",4,-6.671769634276184,,NaN,87,0.33852140077821014
643289,"Dubón, Mauricio",365,0.9012345679012346,306,"69.164568822",0.030136986301369864,0.32679738562091504,0.273972602739726,0.08823529411764706,0.07397260273972603,"7.595012411",4,-7.763136533101724,,NaN,153,0.4191780821917808
681198,"Rumfield, TJ",389,0.8983833718244804,318,"69.098994062",0.09768637532133677,0.3018867924528302,0.2467866323907455,0.10377358490566038,0.08483290488431877,"6.614126967",5,-3.810195882095253,,NaN,153,0.39331619537275064
668885,"Martin, Austin",247,0.8981818181818182,202,"69.068192591",0.032388663967611336,0.41089108910891087,0.3360323886639676,0.09900990099009901,0.08097165991902834,"6.652537895",6,-7.765541781541444,,NaN,110,0.44534412955465585
514888,"Altuve, Jose",265,0.9013605442176871,201,"68.99523966",0.08679245283018869,0.3781094527363184,0.28679245283018867,0.11940298507462686,0.09056603773584905,"7.644893358",5,-4.287905625539663,,NaN,113,0.42641509433962266
807712,"Keaschall, Luke",292,0.9012345679012346,256,"68.868324932",0.08561643835616442,0.3125,0.273972602739726,0.0859375,0.07534246575342465,"6.760864658",12,-13.793215762330872,,NaN,140,0.4794520547945205
702222,"Crawford, Justin",300,0.9063444108761329,248,"68.8560878",0.046666666666666676,0.3387096774193548,0.28,0.125,0.10333333333333333,"7.0257626",3,-8.773334507482083,,NaN,121,0.4033333333333333
645277,"Albies, Ozzie",444,0.9006085192697769,350,"68.796749392",0.054054054054054064,0.3514285714285714,0.27702702702702703,0.08285714285714285,0.06531531531531531,"7.173304887",7,-14.460990426231596,,NaN,172,0.38738738738738737
687462,"Horwitz, Spencer",279,0.9,242,"68.766449176",0.05376344086021506,0.34710743801652894,0.3010752688172043,0.09917355371900827,0.08602150537634409,"6.942613871",3,-1.3107977908489636,,NaN,127,0.4551971326164875
676609,"Caballero, José",278,0.8996763754045307,205,"68.449384712",0.03597122302158274,0.32682926829268294,0.24100719424460432,0.08292682926829269,0.06115107913669065,"6.769205072",5,-5.339958815953877,,NaN,105,0.3776978417266187
543760,"Semien, Marcus",366,0.8992628992628993,294,"68.447057568",0.01639344262295082,0.35374149659863946,0.28415300546448086,0.09523809523809523,0.07650273224043716,"7.842430082",13,-19.411886528820535,,NaN,155,0.42349726775956287
808982,"Lee, Jung Hoo",307,0.9002932551319648,267,"68.435683681",0.03908794788273616,0.4307116104868914,0.3745928338762215,0.0898876404494382,0.0781758957654723,"7.675016515",2,-6.195771451322453,,NaN,152,0.495114006514658
683737,"Busch, Michael",370,0.9002433090024331,280,"68.250763081",0.043243243243243246,0.37857142857142856,0.2864864864864865,0.14285714285714285,0.10810810810810811,"6.947735243",12,-12.294574131539468,,NaN,140,0.3783783783783784
669364,"Edwards, Xavier",329,0.9088397790055248,283,"68.227758055",0.018237082066869303,0.43462897526501765,0.3738601823708207,0.10247349823321555,0.08814589665653495,"6.55805997",4,2.3560026398931777,,NaN,173,0.5258358662613982
663538,"Hoerner, Nico",365,0.9034653465346535,334,"68.172148493",0.019178082191780826,0.38323353293413176,0.3506849315068493,0.0748502994011976,0.0684931506849315,"7.270662",6,-9.499056608367775,,NaN,199,0.5452054794520548
694384,"Schanuel, Nolan",323,0.8997214484679665,268,"68.1023287",0.06811145510835914,0.3694029850746269,0.3065015479876161,0.09328358208955224,0.07739938080495357,"6.895784458",9,-7.955100949667873,,NaN,141,0.43653250773993807
686217,"Frelick, Sal",270,0.9,247,"68.028822778",0.02592592592592593,0.38461538461538464,0.35185185185185186,0.10931174089068826,0.1,"7.084608296",5,-13.237764487720215,,NaN,141,0.5222222222222223
665926,"Giménez, Andrés",333,0.9,247,"67.961948408",0.04504504504504506,0.32388663967611336,0.24024024024024024,0.048582995951417005,0.036036036036036036,"6.980205345",5,-14.788858864699256,,NaN,126,0.3783783783783784
702332,"Durbin, Caleb",239,0.8984962406015038,206,"67.954513682",0.012552301255230127,0.38349514563106796,0.3305439330543933,0.08737864077669903,0.07531380753138076,"6.75032682",8,-15.842337611635614,,NaN,121,0.5062761506276151
683083,"Nuñez, Nasim",321,0.8991596638655462,252,"67.934809938",0.018691588785046735,0.27380952380952384,0.21495327102803738,0.06349206349206349,0.04984423676012461,"6.691037975",12,-19.189356347052332,,NaN,116,0.3613707165109034
689414,"Hicks, Liam",283,0.9012738853503185,256,"67.928412792",0.017667844522968202,0.41796875,0.37809187279151946,0.140625,0.127208480565371,"6.797211413",3,-2.5292219816180976,,NaN,159,0.5618374558303887
621493,"Ward, Taylor",298,0.9003021148036254,249,"67.847463221",0.030201342281879196,0.42570281124497994,0.35570469798657717,0.12048192771084337,0.10067114093959731,"6.776034866",10,-8.768879057781696,,NaN,136,0.4563758389261745
643446,"McNeil, Jeff",355,0.8987341772151899,305,"67.83150462",0.01971830985915493,0.32786885245901637,0.28169014084507044,0.05901639344262295,0.05070422535211268,"7.115482648",8,-12.616613758291003,,NaN,138,0.38873239436619716
670623,"Paredes, Isaac",362,0.8982630272952854,302,"67.532883757",0.052486187845303865,0.32781456953642385,0.27348066298342544,0.059602649006622516,0.049723756906077346,"7.82637779",2,-11.950011246783575,,NaN,133,0.3674033149171271
676391,"Clement, Ernie",343,0.9002624671916011,302,"67.39657105",0.029154518950437323,0.4139072847682119,0.36443148688046645,0.07947019867549669,0.06997084548104957,"7.151183353",11,0.19787385097875765,,NaN,181,0.5276967930029155
805367,"Meidroth, Chase",340,0.8994708994708994,284,"67.251170324",0.014705882352941176,0.3767605633802817,0.31470588235294117,0.09507042253521127,0.07941176470588235,"6.6202705",7,-6.119865516686461,,NaN,142,0.4176470588235294
672695,"Perdomo, Geraldo",304,0.8994082840236687,267,"66.539654243",0,0.39325842696629215,0.34539473684210525,0.09363295880149813,0.08223684210526316,"6.94570477",4,-14.430804088249275,,NaN,141,0.46381578947368424
802415,"Simpson, Chandler",302,0.8988095238095238,276,"64.937778311",0.0033112582781456954,0.4384057971014493,0.40066225165562913,0.03260869565217391,0.029801324503311258,"6.496305364",4,-5.6372832380726186,,NaN,167,0.5529801324503312
805779,"Wilson, Jacob",277,0.8993506493506493,235,"63.862997329",0.0036101083032490993,0.3702127659574468,0.3140794223826715,0.059574468085106386,0.05054151624548736,"6.173739386",5,-2.787884401685535,,NaN,120,0.4332129963898917
680757,"Kwan, Steven",268,0.8993288590604027,253,"62.89906459",0.00373134328358209,0.43478260869565216,0.41044776119402987,0.019762845849802372,0.018656716417910446,"6.508941903",4,-15.262455969509599,,NaN,153,0.5708955223880597
650333,"Arraez, Luis",367,0.8995098039215687,338,"62.750967384",0,0.4556213017751479,0.4196185286103542,0.011834319526627219,0.010899182561307902,"5.868166458",2,-5.029289855488246,,NaN,180,0.4904632152588556
